,Hotel Name,Rating,Address,City Code,Place ID
1456,"Red Roof Inn Madison, WI",3,"4830 Hayes Road, Madison",MSN,ChIJJeJ45l5WBogRr9nce9laFXw
1457,Motel 6 Madison North,2.6,"1754 Thierer Road, Madison",MSN,ChIJXRh2m5pWBogRC0x3nPoJY78
1458,Hampton Inn Madison East Towne Mall Area,4.4,"4820 Hayes Road, Madison",MSN,ChIJp9Q16V5WBogRni5vJsfjIyM
1459,"Holiday Inn Grand Rapids - Airport, an IHG Hotel",4,"3063 Lake Eastbrook Boulevard Southeast, Grand Rapids",GRR,ChIJE0MnHRFNGIgRUGU8SYR2btY
1460,Sheraton Grand Rapids Airport Hotel,3.8,"5700 28th Street Southeast, Grand Rapids",GRR,ChIJ7_xL7N1NGIgReDpb98MOKYM
1461,Hampton Inn & Suites Grand Rapids-Airport 28th St,4,"5200 28th Street Southeast, Grand Rapids",GRR,ChIJdc0rPcBNGIgRgEpdGjRHWPc
1462,Homewood Suites by Hilton Grand Rapids,3.7,"3920 Stahl Drive Southeast, Grand Rapids",GRR,ChIJiYWrUg1NGIgRnHINjEW2RfU
1463,Courtyard by Marriott Grand Rapids Airport,4.1,"4741 28th Street Southeast, Grand Rapids",GRR,ChIJZYb9paJNGIgRTc0V96vJbWY
1464,Des Moines Marriott Downtown,4.3,"700 Grand Avenue, Des Moines",DSM,ChIJTUirfQGZ7ocRsdJ8_2tgTag
1465,Hilton Garden Inn Des Moines/Urbandale,4.4,"8600 Northpark Drive, Johnston",DSM,ChIJB032EYSd7ocRqWzIf9Z8d2c
1466,Embassy Suites by Hilton Des Moines Downtown,4.2,"101 East Locust Street, Des Moines",DSM,ChIJRykGFayZ7ocROQSNdyBtxP0
1467,Sheraton West Des Moines Hotel,4.1,"1800 50th Street, West Des Moines",DSM,ChIJ9yi_Kugg7IcRtN89yElQBdI
1468,Hampton Inn Des Moines-Airport,4,"5001 Fleur Drive, Des Moines",DSM,ChIJsQx5fgui7ocRKPATjjJpzIo
1469,La Quinta Inn & Suites by Wyndham South Burlington,3.6,"1285 Williston Road, South Burlington",BTV,ChIJdyWN9S56ykwR4bjyKwweor0
1470,"Holiday Inn Burlington, an IHG Hotel",3.9,"1068 Williston Road, South Burlington",BTV,ChIJbwHPyjB6ykwR6ptI39xLR5Q
1471,Hilton Burlington Lake Champlain,3.9,"60 Battery Street, Burlington",BTV,ChIJ5wGp9PB6ykwRARmQ9CjEh5M
1472,Courtyard by Marriott Burlington Harbor,4.4,"25 Cherry Street, Burlington",BTV,ChIJX63c7vZ6ykwRZm41PFFna7g
1473,The Essex,4.3,"70 Essex Way, Essex Junction",BTV,ChIJUf2rRZh3ykwRYEVYXj8hRjU
1474,Courtyard by Marriott Little Rock Downtown,4.1,"521 President Clinton Avenue, Little Rock",LIT,ChIJo7cezHi70ocRz-esf00t0ow
1475,"Holiday Inn Express Little Rock-Airport, an IHG Hotel",3.9,"3121 Bankhead Drive, Little Rock",LIT,ChIJq1OtCda70ocR8L_4Lv2sa5Q
1476,Comfort Inn & Suites Airport,4.2,"4301 East Roosevelt Road, Little Rock",LIT,ChIJyW0m2tm70ocRMrCikDixC1I
1477,Comfort Inn & Suites Presidential,4.3,"707 Interstate 30, Little Rock",LIT,ChIJm5CPP5270ocR_dryBsxhkuc
1478,Hampton Inn & Suites Little Rock-Downtown,4.2,"320 River Market Avenue, Little Rock",LIT,ChIJ-6UdqHm70ocRhfdVMz5QKG4
1479,Embassy Suites by Hilton Greensboro Airport,4.1,"204 Centreport Drive, Greensboro",GSO,ChIJqzCueYoEU4gRHq66D41kDHc
1480,Greensboro-High Point Marriott Airport,4.3,"One Marriott Drive, Greensboro",GSO,ChIJS-abXWcDU4gRPghpbY3gmZs
1481,Residence Inn by Marriott Greensboro Airport,4,"7616 Thorndike Road, Greensboro",GSO,ChIJ5Y4xBvUEU4gRaFlyGOsCX1g
1482,"Holiday Inn Express & Suites Greensboro - Airport Area, an IHG Hotel",4.4,"645 South Regional Road, Greensboro",GSO,ChIJMYZFZPMEU4gR_llHCyV4vv0
1483,Homewood Suites by Hilton Greensboro,4,"201 Centreport Drive, Greensboro",GSO,ChIJ3eUa3WEEU4gRFCbgeSGVu-8
1484,Hilton Garden Inn Tulsa Airport,3.5,"7728 East Virgin Court, Tulsa",TUL,ChIJY7HgdA3ytocRrsosK1Rvdk4
1485,OYO Hotel Tulsa International Airport,2.6,"1016 North Garnett Road, Tulsa",TUL,ChIJs3mSYqnztocR9hGHoR6z8Uw
1486,La Quinta Inn & Suites by Wyndham Tulsa Airpt / Expo Square,3.5,"23 North 67th East Avenue, Tulsa",TUL,ChIJg1pC04HttocRX2wsmayqBmM
1487,"Country Inn & Suites by Radisson, Tulsa, OK",3.5,"1034 North Garnett Road, Tulsa",TUL,ChIJs1WK-qvztocRWQSiVmJF8_4
1488,The Campbell Hotel,4.4,"2636 East 11th Street, Tulsa",TUL,ChIJeaiC_O_stocRq8KBBOPfsyM
1489,Four Seasons Resort Hualalai,4.7,"72-100 Ka'upulehu Drive, Kailua-Kona",KOA,ChIJIX4RcbFzVHkRQdMrhTjUyzM
1490,Courtyard by Marriott King Kamehameha's Kona Beach Hotel,4.2,"75-5660 Palani Road, Kailua-Kona",KOA,ChIJs9LSzvgOVHkRPxwo30Zg4ns
1491,Kona Seaside Hotel,4,"75-5652 Likana Lane, Kailua-Kona",KOA,ChIJ5082vvgOVHkRrpgQ44DyNjM
1492,Royal Kona Resort,4.1,"75-5852 Ali‘i Drive, Kailua-Kona",KOA,ChIJU-3R4wIPVHkRXWXFJtNIvOw
1493,Kona Islander Inn Hotel,3.6,"75-5776 Kuakini Highway, Kailua-Kona",KOA,ChIJZ5kWU_wOVHkRWyLmY7drshM
1494,Hotel Shangri-La,4.1,"1301 Ocean Avenue, Santa Monica",SMO,ChIJIxnYQcWkwoARVbqXi2BrqlM
1495,Fairmont Miramar - Hotel & Bungalows,4.4,"101 Wilshire Boulevard, Santa Monica",SMO,ChIJBx8nTcSkwoAR1bDfXdfVf20
1496,The Georgian Hotel,4.3,"1415 Ocean Avenue, Santa Monica",SMO,ChIJmUX7DdCkwoAREiyIPcEgeu0
1497,HI Los Angeles Santa Monica Hostel,4.3,"1436 2nd Street, Santa Monica",SMO,ChIJC3edO9CkwoARYkgjx-ONxDs
1498,Ocean View Hotel,4.1,"1447 Ocean Avenue, Santa Monica",SMO,ChIJd5_ZadCkwoARWV1mjHVj1lA
1499,Hampton Inn Pensacola-Airport (Cordova Mall Area),4,"2187 Airport Boulevard, Pensacola",PNS,ChIJwy96iD_AkIgRUCRgb8JXDiM
1500,Days Inn by Wyndham Pensacola - Historic Downtown,3.5,"710 North Palafox Street, Pensacola",PNS,ChIJC5uOgqbAkIgRSAJ_3SpT5Nw
1501,"Holiday Inn Pensacola - University Area, an IHG Hotel",4.2,"7813 North Davis Highway, Pensacola",PNS,ChIJuzBk1azqkIgRRNKP-L75KZ8
1502,Hampton Inn & Suites Pensacola I-10 North at University Town Plaza,4.2,"7050 Plantation Road, Pensacola",PNS,ChIJH7H9Ef6_kIgRrMGCq83PGjc
1503,La Quinta Inn by Wyndham Pensacola,2.7,"7750 North Davis Highway, Pensacola",PNS,ChIJsQ2L8azqkIgR8ngPWCy-Ibw
1504,"Holiday Inn Hasbrouck Heights-Meadowlands, an IHG Hotel",4.1,"283 New Jersey 17, Hasbrouck Heights",TEB,ChIJpaI0oKT5wokRlCPv9AvDhU8
1505,Hilton Hasbrouck Heights/Meadowlands,3.9,"650 Terrace Avenue, Hasbrouck Heights",TEB,ChIJze1A5ZD5wokRw5API3ksj8A
1506,Rodeway Inn Capri,3.3,"1 Valley Road, Little Ferry",TEB,ChIJK9BBA9n5wokRQNwiedz51zs
1507,"Holiday Inn Express & Suites Meadowlands Area, an IHG Hotel",4.1,"100 Paterson Plank Road, Carlstadt",TEB,ChIJJ8wNqGb4wokRRVBNDZFgMT4
1508,Hampton Inn Carlstadt-At The Meadowlands,4.3,"304 Paterson Plank Road, Carlstadt",TEB,ChIJow_RQXBXwokRF4JioUKSmOM
1509,Hampton Inn & Suites Los Angeles/Sherman Oaks,4.3,"5638 Sepulveda Boulevard, Sherman Oaks",LAX,ChIJF_h3_56XwoARhaPL2hznm7A
1510,Best Western Plus Carriage Inn,4.1,"5525 Sepulveda Boulevard, Sherman Oaks",LAX,ChIJa02o2p6XwoAR0Gj1-7a9g7k
1511,"Holiday Inn Express Van Nuys, an IHG Hotel",3.8,"8244 Orion Avenue, Van Nuys",LAX,ChIJu_XS1rOQwoARuxXCE3_eSVY
1512,Airtel Plaza Hotel,3.9,"7277 Valjean Avenue, Van Nuys",LAX,ChIJT2wg51eXwoAR8rIpTKoTJuA
1513,"Motel 6 Sepulveda, CA - Los Angeles - Van Nuys - North Hills",3.3,"15711 Roscoe Boulevard, North Hills",LAX,ChIJZRyZ1a-QwoARrcWUP4GSl1k
1514,Fairfield Inn & Suites by Marriott Rapid City,4,"1314 North Elk Vale Road, Rapid City",RAP,ChIJbR38_udnfYcRvBAgsqFLTik
1515,"Hotel Alex Johnson Rapid City, Curio Collection by Hilton",4.3,"523 6th Street, Rapid City",RAP,ChIJg10sNdNcfYcRRW7tT015U48
1516,Hilton Garden Inn Rapid City,4.3,"815 East Mall Drive, Rapid City",RAP,ChIJTfnE0xJdfYcRAvJNDahJDIg
1517,Hampton Inn Rapid City,4.1,"1720 Rapp Street, Rapid City",RAP,ChIJuVLF9RVdfYcRRoI01lxMaXo
1518,Best Western Ramkota Hotel,3.9,"2111 North Lacrosse Street, Rapid City",RAP,ChIJK1VuuxZdfYcRYoCRgLfR1p0
1519,Hampton Inn Knoxville-Airport,4.2,"148 International Avenue, Alcoa",TYS,ChIJM9-JKAQhXIgR2C61Gas8D4o
1520,Hilton Knoxville Airport,4.4,"2001 Alcoa Highway, Alcoa",TYS,ChIJ3S3nSOEgXIgR6vb4gftaNng
1521,Courtyard by Marriott Knoxville Airport Alcoa,4.3,"141 Furrow Way, Alcoa",TYS,ChIJT1jLDAIhXIgRXv_Aq5YhiZc
1522,"Holiday Inn Express & Suites Alcoa (Knoxville Airport), an IHG Hotel",4.4,"130 Associates Boulevard, Alcoa",TYS,ChIJt4ueppMgXIgRyyO6houeB3Y
1523,"Candlewood Suites Knoxville Airport-Alcoa, an IHG Hotel",4,"176 Cusick Road, Alcoa",TYS,ChIJw3nrkgMhXIgRiHTmeaDgn3Q
1524,Homewood Suites by Hilton Tallahassee,4.3,"2987 Apalachee Parkway, Tallahassee",TLH,ChIJMws0ZrVf7IgRqPOHyKFlYZY
1525,Fairfield Inn & Suites by Marriott Tallahassee Central,4.2,"2997 Apalachee Parkway, Tallahassee",TLH,ChIJeZXLJ7Vf7IgR5iw6oYwXZVw
1526,Four Points by Sheraton Tallahassee Downtown,4,"316 West Tennessee Street, Tallahassee",TLH,ChIJdUtEmHb17IgR_JYPfAsF83Y
1527,DoubleTree by Hilton Hotel Tallahassee,4.2,"101 South Adams Street, Tallahassee",TLH,ChIJU3nzk3D17IgRKpgJpWXrWFQ
1528,SpringHill Suites by Marriott Tallahassee Central,4.3,"1300 Executive Center Drive, Tallahassee",TLH,ChIJAyCeqbdf7IgRZgK5PdDSraw
1529,Best Western Plus Fresno Airport Hotel,4.2,"1551 North Peach Avenue, Fresno",FAT,ChIJZ1YsX71elIARYrVX_u3DTXo
1530,"Homewood Suites by Hilton Fresno Airport/Clovis, CA",4.3,"835 Gettysburg Avenue, Clovis",FAT,ChIJAUQL4XRclIARHvRAtSga2sY
1531,Hilton Garden Inn Clovis,4.1,"520 West Shaw Avenue, Clovis",FAT,ChIJgwY9711clIAR-XkNTUYN0k8
1532,"Holiday Inn Express & Suites Clovis-Fresno Area, an IHG Hotel",4,"650 West Shaw Avenue, Clovis",FAT,ChIJncWLKVxclIARdD5yu1D7qqI
1533,Hampton Inn & Suites Clovis-Airport North,4.2,"855 Gettysburg Avenue, Clovis",FAT,ChIJDRyGH3VclIAR7A7vqY74838
1534,Hampton Inn & Suites Sarasota/Bradenton-Airport,4.3,"975 University Parkway, Sarasota",SRQ,ChIJDf4oLts_w4gRy2J34JnyrpE
1535,Hilton Garden Inn Sarasota-Bradenton Airport,4.1,"8270 North Tamiami Trail, Sarasota",SRQ,ChIJsUjHE34Vw4gRP0OdD5Is2SI
1536,Ramada by Wyndham Sarasota Waterfront,3.5,"7150 North Tamiami Trail, Sarasota",SRQ,ChIJ_1W8M5AVw4gRRBIwOhNShU4
1537,SpringHill Suites by Marriott Sarasota Bradenton,3.8,"1020 University Parkway, Sarasota",SRQ,ChIJ8_g5t8Q_w4gRHJziKZPtZfc
1538,"Hotel Indigo Sarasota, an IHG Hotel",4.5,"1223 Boulevard of the Arts, Sarasota",SRQ,ChIJ-0P9ZA5Aw4gR71lS69AigVA
